order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit
CA-2018-105627,DK-12895,53142,FUR-BO-10002916,512.94,3,0,97.4586
CA-2018-105627,DK-12895,53142,FUR-CH-10002084,860.93,7,0,189.4046
CA-2018-105627,DK-12895,53142,TEC-PH-10003012,769.95,5,0,223.2855
CA-2018-105627,DK-12895,53142,OFF-AR-10002704,14.98,1,0,4.494
CA-2018-105627,DK-12895,53142,FUR-FU-10000308,373.08,6,0,82.0776
US-2018-149629,MP-17965,34952,FUR-BO-10004709,231.92,5,0.2,5.798
CA-2017-116834,Dp-13240,98115,FUR-FU-10001196,63.47,11,0,19.041
CA-2017-116834,Dp-13240,98115,TEC-AC-10002942,345,5,0,58.65
CA-2019-145730,CC-12220,78207,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2019-145730,CC-12220,78207,TEC-MA-10001016,287.91,3,0.4,33.5895
CA-2019-145730,CC-12220,78207,OFF-EN-10000483,36.6,3,0.2,11.895
US-2018-168732,KM-16660,30076,OFF-AR-10003087,1.78,1,0,0.4984
US-2018-168732,KM-16660,30076,OFF-PA-10000520,25.92,4,0,12.4416
US-2018-168732,KM-16660,30076,TEC-AC-10001553,101.94,6,0,21.4074
CA-2018-107468,MK-17905,80027,OFF-AR-10000634,6.848,2,0.2,0.5992
CA-2020-144463,SC-20725,90036,FUR-FU-10001215,474.43,11,0,199.2606
CA-2020-100811,CC-12475,19143,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2020-100811,CC-12475,19143,OFF-ST-10002444,39.296,4,0.2,3.9296
CA-2018-153612,BT-11305,54880,OFF-AR-10000203,17.12,4,0,4.9648
CA-2018-165624,FH-14350,30318,OFF-AP-10000828,542.94,3,0,152.0232
CA-2018-165624,FH-14350,30318,OFF-LA-10003190,8.64,3,0,4.2336
CA-2018-165624,FH-14350,30318,OFF-PA-10002319,193.8,5,0,94.962
CA-2018-165624,FH-14350,30318,OFF-PA-10003893,21.4,5,0,9.63
CA-2018-165624,FH-14350,30318,OFF-PA-10002499,97.88,2,0,48.94
CA-2018-165624,FH-14350,30318,TEC-AC-10004568,251.91,9,0,47.8629
CA-2018-165624,FH-14350,30318,OFF-AP-10001492,25.86,3,0,6.7236
CA-2017-154963,AA-10645,19013,FUR-CH-10004698,170.058,3,0.3,-4.8588
CA-2017-154963,AA-10645,19013,TEC-PH-10004093,82.782,3,0.4,-15.1767
CA-2017-154963,AA-10645,19013,FUR-CH-10000454,853.93,5,0.3,0
CA-2020-130764,JO-15145,94110,FUR-BO-10003034,556.665,5,0.15,6.549
CA-2020-130764,JO-15145,94110,TEC-PH-10003215,95.84,4,0.2,34.742
CA-2020-139311,SF-20965,76021,OFF-PA-10001776,29.664,4,0.2,10.0116
CA-2020-139311,SF-20965,76021,OFF-AR-10004582,9.184,7,0.2,2.87
CA-2020-139311,SF-20965,76021,TEC-PH-10001557,153.584,2,0.2,13.4386
CA-2020-139311,SF-20965,76021,OFF-BI-10004209,12.864,8,0.8,-22.512
CA-2020-124296,CS-12355,70506,TEC-MA-10003183,479.97,3,0,239.985
CA-2020-124296,CS-12355,70506,FUR-CH-10002439,232.88,4,0,60.5488
CA-2019-169957,SN-20710,98042,OFF-AP-10000576,236.88,6,0,66.3264
CA-2019-169957,SN-20710,98042,OFF-PA-10004040,29.9,5,0,14.651
CA-2019-169957,SN-20710,98042,TEC-AC-10003063,100,4,0,21
US-2019-108777,JM-15655,44052,OFF-BI-10003982,18.693,3,0.7,-14.3313
US-2019-108777,JM-15655,44052,TEC-AC-10002567,383.952,6,0.2,76.7904
CA-2018-148859,FH-14350,60623,OFF-ST-10004950,24.816,2,0.2,1.551
CA-2017-110786,AJ-10795,94110,FUR-FU-10000550,24.9,5,0,8.217
CA-2017-110786,AJ-10795,94110,OFF-PA-10000528,21.12,4,0,9.504
CA-2017-110786,AJ-10795,94110,TEC-MA-10003183,767.952,6,0.2,287.982
CA-2017-110786,AJ-10795,94110,OFF-BI-10003305,14.352,3,0.2,4.6644
CA-2017-110786,AJ-10795,94110,TEC-PH-10001425,191.976,3,0.2,19.1976
CA-2017-110786,AJ-10795,94110,OFF-LA-10001474,274.77,9,0,126.3942
CA-2017-110786,AJ-10795,94110,FUR-FU-10000672,70.56,6,0,23.9904
CA-2018-137750,JF-15565,94110,FUR-FU-10001979,204.85,5,0,57.358
CA-2018-136378,CS-11845,77070,OFF-BI-10003707,9.156,3,0.8,-13.734
CA-2020-100356,SP-20920,60653,OFF-AP-10002191,23.992,2,0.8,-62.3792
US-2018-166520,KE-16420,10035,OFF-PA-10000501,80.88,3,0,39.6312
US-2018-166520,KE-16420,10035,TEC-AC-10001990,599.9,10,0,191.968
CA-2020-136350,GA-14515,10011,FUR-FU-10003601,276.69,3,0,49.8042
CA-2020-136350,GA-14515,10011,FUR-CH-10001891,172.764,2,0.1,32.6332
CA-2017-122931,SM-20950,19134,OFF-AR-10003469,4.224,3,0.2,1.4784
CA-2017-122931,SM-20950,19134,FUR-TA-10004175,409.272,2,0.4,-81.8544
CA-2017-122931,SM-20950,19134,OFF-LA-10002945,55.44,11,0.2,18.018
CA-2017-122931,SM-20950,19134,OFF-PA-10000533,20.928,4,0.2,6.8016
CA-2017-122931,SM-20950,19134,OFF-ST-10004459,1801.632,6,0.2,-337.806
CA-2017-122931,SM-20950,19134,FUR-TA-10004147,67.176,1,0.4,-20.1528
CA-2017-163034,DK-12985,60610,OFF-ST-10000046,646.2,5,0.2,-8.0775
CA-2018-124058,LC-16885,94601,TEC-PH-10004774,72.744,7,0.2,-15.4581
CA-2018-124058,LC-16885,94601,FUR-CH-10000595,572.16,3,0.2,35.76
CA-2019-129196,XP-21865,60610,TEC-AC-10002473,68.112,3,0.2,17.8794
US-2018-138716,CS-11845,98105,OFF-BI-10001628,25.032,3,0.2,7.8225
US-2019-122182,BD-11770,19143,TEC-AC-10002800,39.992,1,0.2,7.4985
US-2017-130358,DL-13330,28027,OFF-AR-10002766,20.016,9,0.2,1.7514
US-2017-130358,DL-13330,28027,OFF-SU-10002522,3.104,1,0.2,0.3492
CA-2017-102673,KH-16630,28205,OFF-FA-10003021,7.52,5,0.2,1.41
CA-2017-102673,KH-16630,28205,OFF-AR-10000634,10.272,3,0.2,0.8988
CA-2017-102673,KH-16630,28205,OFF-LA-10001771,47.808,12,0.2,15.5376
CA-2017-102673,KH-16630,28205,TEC-PH-10004434,978.84,9,0.2,110.1195
CA-2019-145303,TP-21415,75081,OFF-BI-10000050,13.14,9,0.8,-21.681
CA-2019-145303,TP-21415,75081,OFF-BI-10002414,10.024,4,0.8,-16.5396
CA-2019-145303,TP-21415,75081,FUR-BO-10003159,156.3728,2,0.32,-52.8908
CA-2018-156104,NP-18685,46203,TEC-CO-10002095,999.98,2,0,449.991
US-2018-164308,SC-20680,74012,TEC-PH-10004120,821.94,6,0,213.7044
CA-2020-108112,DK-12895,33023,FUR-FU-10003553,220.064,4,0.2,55.016
CA-2020-108112,DK-12895,33023,FUR-FU-10001488,339.136,4,0.2,0
CA-2018-100685,SM-20950,68104,OFF-BI-10003094,7.04,2,0,3.3088
CA-2018-100685,SM-20950,68104,OFF-FA-10003472,5.04,4,0,0.2016
CA-2018-100685,SM-20950,68104,OFF-PA-10001289,116.28,3,0,56.9772
CA-2018-165414,LS-17245,28540,TEC-PH-10002293,47.976,3,0.2,4.7976
CA-2019-140417,KE-16420,97224,OFF-PA-10000380,60.048,9,0.2,22.518
CA-2019-140417,KE-16420,97224,OFF-BI-10004828,5.022,1,0.7,-3.5154
US-2020-151316,MC-17635,62521,OFF-BI-10004632,182.994,3,0.8,-320.2395
US-2020-151316,MC-17635,62521,OFF-PA-10000327,10.272,3,0.2,3.21
CA-2020-163692,Dp-13240,85023,OFF-BI-10003291,7.857,3,0.7,-6.0237
CA-2019-111913,LC-16930,95823,TEC-PH-10002275,302.384,2,0.2,30.2384
CA-2019-111913,LC-16930,95823,OFF-BI-10003291,20.952,3,0.2,7.0713
CA-2019-111913,LC-16930,95823,OFF-BI-10000343,11.784,3,0.2,3.9771
US-2017-156559,LH-16900,72401,FUR-BO-10000711,638.82,9,0,172.4814
CA-2019-161473,TB-21175,10035,OFF-LA-10001297,20.7,2,0,9.936
CA-2019-161473,TB-21175,10035,OFF-SU-10001574,10.95,3,0,3.285
CA-2019-161473,TB-21175,10035,OFF-BI-10003305,14.352,3,0.2,4.6644
CA-2020-166576,JM-15865,44312,OFF-ST-10002574,221.024,2,0.2,-55.256
CA-2018-102491,KW-16435,41042,TEC-MA-10000864,3080,7,0,1416.8
CA-2018-102491,KW-16435,41042,TEC-AC-10003289,79.96,4,0,18.3908
CA-2018-102491,KW-16435,41042,TEC-PH-10001619,587.97,3,0,170.5113
CA-2017-116904,SC-20095,55407,OFF-PA-10004888,32.4,5,0,15.552
CA-2017-116904,SC-20095,55407,OFF-ST-10000736,404.9,5,0,16.196
CA-2017-116904,SC-20095,55407,OFF-BI-10001120,9449.95,5,0,4630.4755
CA-2017-116904,SC-20095,55407,OFF-BI-10000301,12.94,2,0,6.47
US-2020-102288,ZC-21910,77095,OFF-AP-10004655,2.264,1,0.8,-5.2072
US-2020-102288,ZC-21910,77095,OFF-AP-10002906,0.444,1,0.8,-1.11
US-2020-102288,ZC-21910,77095,OFF-PA-10000740,146.176,8,0.2,47.5072
CA-2020-137456,RB-19465,68025,FUR-FU-10001940,15.92,2,0,7.0048
US-2020-155999,JK-15370,92105,TEC-PH-10000439,159.96,5,0.2,17.9955
US-2020-155999,JK-15370,92105,OFF-BI-10000404,13.76,2,0.2,4.644
US-2019-148334,DD-13570,77041,OFF-BI-10003676,4.312,2,0.8,-6.8992
CA-2018-105599,MC-17275,10011,OFF-ST-10002486,13.96,2,0,0.2792
CA-2018-105599,MC-17275,10011,FUR-TA-10003837,27.414,3,0.4,-14.1639
CA-2018-153717,DL-13495,48227,TEC-PH-10002923,73.98,2,0,19.9746
CA-2018-153717,DL-13495,48227,FUR-BO-10004360,160.98,1,0,20.9274
CA-2018-153717,DL-13495,48227,OFF-PA-10002160,17.34,3,0,8.4966
CA-2018-153717,DL-13495,48227,OFF-AR-10002375,3.28,1,0,0.9512
CA-2018-116687,NC-18625,77095,OFF-LA-10000443,8.856,3,0.2,2.9889
CA-2018-116687,NC-18625,77095,TEC-PH-10001750,158.376,3,0.2,13.8579
CA-2019-163573,AC-10450,98105,OFF-BI-10004632,1219.96,5,0.2,381.2375
CA-2018-153416,TS-21340,90036,OFF-BI-10002813,3.168,2,0.2,0.99
CA-2018-153416,TS-21340,90036,OFF-PA-10002005,19.44,3,0,9.3312
CA-2018-153416,TS-21340,90036,OFF-ST-10000060,454.86,7,0,54.5832
CA-2018-153416,TS-21340,90036,OFF-BI-10002706,91.392,8,0.2,29.7024
CA-2020-117394,MM-17920,19120,TEC-AC-10000199,19.04,4,0.2,-1.428
CA-2020-133823,LP-17080,98103,OFF-PA-10002870,37.44,6,0,16.848
CA-2020-133823,LP-17080,98103,OFF-LA-10004545,37.59,3,0,17.6673
CA-2020-133823,LP-17080,98103,OFF-BI-10000962,26.032,2,0.2,9.4366
CA-2017-127523,BG-11695,13601,OFF-AP-10004249,35.91,3,0,9.6957
CA-2020-123239,MG-18145,32216,FUR-FU-10001602,91.032,3,0.2,-2.2758
CA-2020-156769,GZ-14470,22204,OFF-AR-10003179,54.66,6,0,18.0378
CA-2017-127299,JL-15835,28205,OFF-ST-10003722,67.344,6,0.2,7.5762
CA-2017-127299,JL-15835,28205,TEC-MA-10001127,2624.985,3,0.5,-944.9946
CA-2018-121272,DO-13435,98103,OFF-AP-10001947,73.28,4,0,21.2512
CA-2017-115336,AB-10600,60623,OFF-BI-10001107,14.48,5,0.8,-23.892
CA-2018-111703,KB-16315,33021,OFF-PA-10000349,11.952,3,0.2,4.0338
CA-2018-111703,KB-16315,33021,OFF-PA-10003349,15.552,3,0.2,5.6376
CA-2017-128839,TT-21070,23320,OFF-FA-10002280,45,9,0,21.6
CA-2017-128839,TT-21070,23320,TEC-MA-10000029,209.97,3,0,90.2871
CA-2020-105914,PV-18985,90036,OFF-BI-10002854,112.12,5,0.2,42.045
CA-2020-105914,PV-18985,90036,OFF-ST-10003716,1575.14,7,0,204.7682
CA-2020-110926,DD-13570,22304,OFF-FA-10000624,25.06,7,0,12.53
CA-2019-117226,KD-16495,77536,OFF-BI-10004654,6.924,6,0.8,-10.386
CA-2020-127313,RA-19285,19120,OFF-ST-10001228,37.392,3,0.2,2.337
CA-2020-127313,RA-19285,19120,FUR-FU-10003798,79.12,5,0.2,13.846
CA-2019-136287,SS-20590,67212,OFF-LA-10003148,18.9,3,0,8.694
US-2017-107699,JH-15820,48640,OFF-BI-10001249,57.42,9,0,26.4132
CA-2020-112725,EH-14125,94110,OFF-AR-10003759,12.74,7,0,5.733
CA-2020-112725,EH-14125,94110,OFF-AR-10001227,8.82,3,0,2.3814
CA-2020-112725,EH-14125,94110,FUR-CH-10000863,120.784,1,0.2,-13.5882
CA-2018-136196,TP-21415,11520,FUR-FU-10004017,322.59,3,0,64.518
CA-2020-106068,RB-19330,78745,OFF-BI-10000962,9.762,3,0.8,-15.1311
CA-2020-106068,RB-19330,78745,OFF-ST-10004507,13.72,1,0.2,1.2005
CA-2020-106068,RB-19330,78745,TEC-AC-10002942,55.2,1,0.2,-2.07
CA-2020-106068,RB-19330,78745,OFF-ST-10002344,259.136,4,0.2,-58.3056
CA-2020-100160,CB-12025,19134,OFF-LA-10002475,29.24,5,0.2,9.8685
CA-2020-100160,CB-12025,19134,OFF-PA-10003072,15.552,3,0.2,5.4432
CA-2020-100160,CB-12025,19134,OFF-EN-10001509,4.896,3,0.2,1.6524
CA-2019-139689,MP-17965,37620,OFF-BI-10004781,38.088,4,0.7,-27.9312
CA-2019-139689,MP-17965,37620,OFF-BI-10000145,2.808,3,0.7,-1.9656
CA-2018-101091,SW-20245,19140,TEC-AC-10003280,47.984,2,0.2,0.5998
CA-2018-101091,SW-20245,19140,OFF-BI-10001107,26.064,6,0.7,-19.9824
CA-2017-126907,SM-20950,60610,OFF-PA-10000533,15.696,3,0.2,5.1012
US-2019-164588,AP-10915,31907,OFF-AR-10003056,12.84,3,0,3.7236
CA-2020-115546,AH-10465,10035,TEC-PH-10002834,539.97,3,0,134.9925
CA-2020-115546,AH-10465,10035,OFF-ST-10002214,22.58,2,0,5.8708
CA-2018-163587,EP-13915,3820,OFF-LA-10004484,16.52,4,0,7.5992
CA-2018-163587,EP-13915,3820,OFF-BI-10003091,671.94,3,0,315.8118
US-2020-106131,TP-21565,80013,TEC-AC-10003027,169.064,7,0.2,-14.7931
US-2020-106131,TP-21565,80013,OFF-ST-10003638,168.624,9,0.2,14.7546
CA-2018-160213,AR-10825,11561,OFF-PA-10003848,19.44,3,0,9.3312
CA-2017-157924,HA-14920,91104,OFF-ST-10002352,31.92,4,0,8.2992
CA-2017-157924,HA-14920,91104,FUR-CH-10000229,433.568,2,0.2,-65.0352
CA-2018-100216,HJ-14875,85204,OFF-PA-10000788,31.104,6,0.2,10.8864
CA-2018-100216,HJ-14875,85204,OFF-PA-10002968,54.816,3,0.2,17.8152
CA-2020-100601,JK-15370,93727,OFF-ST-10002486,48.86,7,0,0.9772
CA-2019-152163,JF-15355,29203,OFF-BI-10002215,14.2,2,0,6.532
CA-2019-152163,JF-15355,29203,OFF-PA-10000788,12.96,2,0,6.2208
CA-2019-152163,JF-15355,29203,OFF-BI-10003364,58.34,2,0,28.0032
CA-2018-154340,EK-13795,92704,OFF-AR-10003582,56.3,2,0,15.764
CA-2017-128846,RS-19765,29203,TEC-PH-10003273,629.95,5,0,163.787
CA-2017-128846,RS-19765,29203,OFF-PA-10000100,122.97,3,0,60.2553
CA-2019-148593,BD-11320,90045,OFF-PA-10001776,46.35,5,0,21.7845
US-2020-119039,BF-11170,94109,OFF-BI-10004182,14.976,9,0.2,5.4288
CA-2020-128426,JK-15730,77036,OFF-BI-10000756,4.24,5,0.8,-6.36
US-2020-136868,CR-12820,10035,TEC-AC-10001539,319.96,4,0,115.1856
US-2020-136868,CR-12820,10035,OFF-PA-10002377,17.04,3,0,7.668
US-2020-136868,CR-12820,10035,OFF-ST-10000991,344.91,3,0,10.3473
CA-2019-143749,AG-10300,2038,FUR-BO-10002853,81.94,1,0,20.485
CA-2019-111493,CM-12160,21215,TEC-AC-10004510,98.16,6,0,9.816
CA-2020-112536,SG-20890,78501,OFF-BI-10003712,6.874,7,0.8,-10.6547
CA-2020-112536,SG-20890,78501,OFF-BI-10002571,1.996,1,0.8,-3.2934
CA-2020-112536,SG-20890,78501,OFF-ST-10004835,8.928,2,0.2,0.6696
CA-2019-157714,CS-12175,52240,OFF-PA-10004022,9.99,1,0,4.4955
CA-2020-166709,HL-15040,19711,TEC-CO-10004722,10499.97,3,0,5039.9856
CA-2018-129392,DM-13015,77070,OFF-PA-10004248,21.12,5,0.2,6.6
CA-2018-150875,HK-14890,83704,FUR-TA-10000577,696.42,2,0,160.1766
CA-2018-150875,HK-14890,83704,TEC-PH-10001254,304.776,3,0.2,22.8582
CA-2018-154200,BG-11740,92105,OFF-AR-10001044,51.98,2,0,15.0742
CA-2019-124233,CK-12595,90032,FUR-FU-10002597,24.7,5,0,10.374
US-2018-134271,RF-19735,10024,OFF-LA-10004093,21.93,3,0,10.3071
US-2019-161683,CJ-12010,19134,OFF-AP-10000179,394.816,4,0.2,93.7688
US-2019-161683,CJ-12010,19134,OFF-BI-10001072,18.192,4,0.7,-14.5536
CA-2018-143105,MA-17560,10024,OFF-LA-10004093,7.31,1,0,3.4357
CA-2018-143105,MA-17560,10024,TEC-CO-10002095,799.984,2,0.2,249.995
CA-2018-143105,MA-17560,10024,OFF-PA-10002713,41.28,6,0,18.9888
CA-2018-143105,MA-17560,10024,OFF-PA-10002254,184.66,7,0,84.9436
CA-2017-145387,AM-10705,2920,OFF-AR-10001683,49.25,5,0,18.715
CA-2017-145387,AM-10705,2920,OFF-PA-10002195,10.16,2,0,4.7752
CA-2017-145387,AM-10705,2920,FUR-FU-10002364,14.76,2,0,4.2804
CA-2017-145387,AM-10705,2920,OFF-BI-10004001,34.08,2,0,15.6768
CA-2017-145387,AM-10705,2920,FUR-FU-10000023,17.67,3,0,7.7748
CA-2017-145387,AM-10705,2920,FUR-CH-10002320,1604.9,5,0,481.47
CA-2017-145387,AM-10705,2920,FUR-TA-10003238,385.686,1,0.3,-60.6078
CA-2020-109715,AH-10585,60623,OFF-PA-10004965,15.984,2,0.2,4.995
CA-2017-166457,PF-19120,40475,OFF-PA-10003016,9.42,3,0,4.239
CA-2017-166457,PF-19120,40475,OFF-AR-10003651,6.56,2,0,1.9024
CA-2017-166457,PF-19120,40475,OFF-PA-10001363,24.56,2,0,11.5432
CA-2019-164637,RD-19480,46544,OFF-BI-10003876,128.4,3,0,64.2
CA-2017-103590,JL-15505,10550,OFF-EN-10004007,62.28,4,0,29.2716
CA-2018-111234,AB-10600,90004,OFF-LA-10002271,9.24,3,0,4.4352
CA-2020-149881,NC-18535,94110,FUR-BO-10003894,482.664,8,0.15,85.176
CA-2020-149881,NC-18535,94110,TEC-MA-10000418,4799.984,2,0.2,359.9988
CA-2020-134565,TB-21400,98103,OFF-PA-10004243,37.94,2,0,18.2112
CA-2020-134565,TB-21400,98103,OFF-BI-10001759,18.288,6,0.2,6.6294
CA-2020-134565,TB-21400,98103,TEC-MA-10001570,385.8,5,0.2,130.2075
CA-2020-134565,TB-21400,98103,OFF-ST-10004804,102.96,2,0,1.0296
CA-2020-134565,TB-21400,98103,FUR-BO-10001519,174.42,3,0,41.8608
CA-2019-108644,SJ-20215,62301,OFF-BI-10000343,1.964,2,0.8,-3.2406
US-2017-102631,EB-13840,60623,FUR-FU-10003930,94.428,3,0.6,-42.4926
CA-2020-120327,WB-21850,50322,OFF-FA-10004854,45.92,4,0,21.5824
CA-2018-154970,SR-20740,98103,FUR-CH-10003396,61.584,1,0.2,-6.9282
CA-2019-113803,VG-21805,47374,OFF-PA-10001994,22.48,1,0,10.3408
CA-2020-100223,LS-16945,75220,FUR-FU-10003601,332.028,9,0.6,-348.6294
CA-2020-100223,LS-16945,75220,OFF-BI-10003429,11.394,9,0.8,-17.6607
CA-2020-100223,LS-16945,75220,OFF-PA-10000232,15.552,3,0.2,5.6376
CA-2020-100223,LS-16945,75220,OFF-PA-10002195,31.104,6,0.2,11.2752
CA-2020-100223,LS-16945,75220,OFF-BI-10004492,6.316,1,0.8,-10.4214
CA-2017-168823,MA-17560,19143,OFF-PA-10004000,11.352,3,0.2,4.1151
CA-2017-168823,MA-17560,19143,OFF-LA-10004425,20.808,9,0.2,7.0227
CA-2019-162404,NF-18475,61107,OFF-BI-10000948,11.416,4,0.8,-18.8364
CA-2020-104024,MD-17860,19134,OFF-AR-10001972,9.408,7,0.2,0.7056
CA-2020-147144,MZ-17335,98105,OFF-AR-10004587,19.83,1,0,5.949
CA-2020-158673,KB-16600,49505,OFF-PA-10000994,209.7,2,0,100.656
CA-2017-133704,MA-17995,90004,OFF-AP-10001366,43.92,4,0,11.8584
CA-2017-133704,MA-17995,90004,OFF-BI-10001636,20.232,3,0.2,6.5754
CA-2019-159142,ME-17320,22153,TEC-PH-10001448,149.97,3,0,5.9988
CA-2019-159142,ME-17320,22153,OFF-PA-10001776,27.81,3,0,13.0707
CA-2017-138436,JD-15895,90036,TEC-AC-10002323,66.3,3,0,8.619
CA-2020-117702,LS-16975,21215,OFF-AR-10004582,1.64,1,0,0.738
CA-2020-117702,LS-16975,21215,FUR-FU-10000576,1049.2,5,0,272.792
CA-2020-117702,LS-16975,21215,FUR-FU-10004270,20.9,5,0,7.524
CA-2019-157336,SJ-20500,6824,OFF-BI-10004236,88.08,6,0,40.5168
CA-2019-157336,SJ-20500,6824,FUR-CH-10004997,751.92,4,0,150.384
CA-2017-168130,BS-11365,10011,FUR-CH-10000988,887.103,7,0.1,177.4206
CA-2018-155068,RA-19285,33801,TEC-PH-10004897,55.944,7,0.2,-13.2867
CA-2018-155068,RA-19285,33801,OFF-AR-10002656,10.688,2,0.2,2.2712
CA-2018-155068,RA-19285,33801,TEC-PH-10004924,11.824,2,0.2,1.0346
CA-2020-163160,TS-21610,61032,OFF-PA-10003127,63.312,3,0.2,20.5764
CA-2020-163160,TS-21610,61032,OFF-BI-10000778,96.784,4,0.8,-145.176
CA-2020-163160,TS-21610,61032,FUR-FU-10001424,10.476,3,0.6,-6.8094
CA-2018-101924,KB-16585,97504,OFF-BI-10000962,9.762,2,0.7,-6.8334
CA-2019-124793,MM-18280,98103,FUR-CH-10002880,196.784,2,0.2,-22.1382
CA-2020-118367,LO-17170,10035,OFF-EN-10004386,47.98,2,0,23.99
CA-2020-164819,RS-19420,6824,OFF-LA-10001045,13.05,5,0,6.003
CA-2020-158344,CC-12475,56560,TEC-AC-10002006,63.96,4,0,19.8276
CA-2020-123351,KT-16480,31907,OFF-AP-10001242,80.48,1,0,24.144
CA-2020-110429,DM-13015,19143,OFF-BI-10000216,11.673,3,0.7,-7.782
US-2019-131611,EP-13915,77036,FUR-TA-10002774,863.128,8,0.3,-160.2952
US-2019-131611,EP-13915,77036,OFF-BI-10004364,3.564,3,0.8,-6.237
US-2019-131611,EP-13915,77036,FUR-BO-10000780,956.6648,7,0.32,-225.0976
US-2019-131611,EP-13915,77036,OFF-BI-10001989,12.588,3,0.8,-20.1408
US-2019-131611,EP-13915,77036,TEC-AC-10004001,171.96,5,0.2,45.1395
US-2020-124821,AM-10705,98115,FUR-TA-10000688,871.4,4,0,148.138
CA-2018-166975,SH-20635,38301,FUR-FU-10003930,692.472,11,0.2,190.4298
CA-2019-123806,LA-16780,21215,FUR-FU-10000965,207.76,4,0,85.1816
US-2020-158505,SF-20200,84107,TEC-PH-10004071,71.928,9,0.2,6.2937
US-2020-158505,SF-20200,84107,OFF-AR-10001044,25.99,1,0,7.5371
CA-2018-142692,AG-10495,98105,OFF-BI-10004140,3.592,1,0.2,1.1225
CA-2018-123456,KN-16450,75220,OFF-AP-10002684,48.632,2,0.8,-121.58
CA-2020-151358,NF-18595,98105,OFF-ST-10000046,323.1,2,0,61.389
US-2019-107440,BS-11365,8701,TEC-MA-10001047,9099.93,7,0,2365.9818
US-2019-107440,BS-11365,8701,FUR-FU-10000550,9.96,2,0,3.2868
US-2019-107440,BS-11365,8701,OFF-BI-10002432,25.3,5,0,11.891
CA-2017-166989,RM-19675,10011,OFF-PA-10004470,11.36,2,0,5.2256
CA-2017-166989,RM-19675,10011,FUR-CH-10001797,69.264,2,0.1,14.6224
CA-2017-103100,AB-10105,46203,OFF-LA-10003720,3.69,1,0,1.7343
CA-2017-103100,AB-10105,46203,OFF-BI-10004600,1103.97,3,0,496.7865
CA-2018-105690,CA-11965,77642,FUR-BO-10003965,246.1328,2,0.32,-76.0116
CA-2018-105690,CA-11965,77642,OFF-LA-10000240,11.696,2,0.2,3.9474
CA-2018-105690,CA-11965,77642,TEC-CO-10001571,439.992,1,0.2,164.997
CA-2020-127516,EH-14005,37211,OFF-ST-10000736,64.784,1,0.2,-12.9568
US-2018-117184,ON-18715,77095,OFF-BI-10002082,33.28,5,0.8,-49.92
US-2018-117184,ON-18715,77095,OFF-PA-10002250,14.088,3,0.2,4.9308
CA-2020-102407,AT-10435,90004,OFF-AR-10000122,11.16,2,0,2.79
CA-2020-102407,AT-10435,90004,FUR-TA-10003748,896.328,9,0.2,22.4082
CA-2020-102407,AT-10435,90004,OFF-AP-10001394,189,1,0,68.04
CA-2020-130967,EB-13870,19140,TEC-PH-10004896,53.982,3,0.4,-10.7964
CA-2020-101581,DW-13195,97756,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2020-169124,MB-17305,95610,FUR-FU-10001215,129.39,3,0,54.3438
CA-2020-117261,TH-21235,90032,OFF-ST-10000419,54.32,4,0,0.5432
CA-2020-129021,PO-18850,32303,TEC-PH-10001459,4367.896,13,0.2,327.5922
CA-2020-129021,PO-18850,32303,OFF-PA-10000241,49.568,2,0.2,15.49
CA-2020-129021,PO-18850,32303,OFF-AP-10003040,161.376,6,0.2,12.1032
CA-2020-129021,PO-18850,32303,FUR-FU-10001852,2.784,2,0.2,0.4176
CA-2020-129021,PO-18850,32303,OFF-PA-10000141,8.72,5,0.2,2.943
CA-2017-123253,DE-13255,44107,OFF-AR-10002804,3.912,1,0.2,1.0269
CA-2019-121601,MO-17500,75056,OFF-EN-10003862,59.752,7,0.2,19.4194
CA-2017-162278,AH-10585,98105,FUR-FU-10000448,63.92,4,0,3.196
CA-2017-162278,AH-10585,98105,TEC-PH-10000526,383.96,5,0.2,38.396
CA-2019-161095,CS-12250,90032,OFF-BI-10002764,7.752,3,0.2,2.8101
CA-2019-161095,CS-12250,90032,OFF-BI-10001524,33.568,2,0.2,11.7488
CA-2017-125829,WB-21850,90045,TEC-PH-10001079,666.344,7,0.2,66.6344
CA-2017-125829,WB-21850,90045,FUR-TA-10002041,573.728,4,0.2,-64.5444
CA-2017-125829,WB-21850,90045,OFF-BI-10001036,21.936,3,0.2,8.226
CA-2017-125829,WB-21850,90045,OFF-PA-10000223,19.44,3,0,9.3312
CA-2017-125829,WB-21850,90045,TEC-MA-10003246,447.968,4,0.2,139.99
CA-2017-123127,SP-20620,11561,OFF-AP-10001962,16.78,2,0,4.195
CA-2018-115945,AB-10165,90045,OFF-AR-10004062,20.96,2,0,5.24
CA-2018-115945,AB-10165,90045,OFF-BI-10004330,88.752,3,0.2,27.735
CA-2018-115945,AB-10165,90045,OFF-ST-10001963,304.23,3,0,9.1269
CA-2018-136735,HA-14920,94110,OFF-EN-10002230,167.86,2,0,78.8942
US-2020-136189,DC-13285,23223,FUR-FU-10000175,82.38,6,0,25.5378
